region,parti,procent
2104 Hofors,övriga partier,2.6
2104 Hofors,ogiltiga valsedlar,..
2104 Hofors,ej röstande,..
2121 Ovanåker,Moderaterna,14.4
2121 Ovanåker,Centerpartiet,13.4
2121 Ovanåker,Folkpartiet,2.2
2121 Ovanåker,Kristdemokraterna,8.2
2121 Ovanåker,Miljöpartiet,3.5
2121 Ovanåker,Socialdemokraterna,36.5
2121 Ovanåker,Vänsterpartiet,3.8
2121 Ovanåker,Sverigedemokraterna,16
2121 Ovanåker,övriga partier,2.1
2121 Ovanåker,ogiltiga valsedlar,..
2121 Ovanåker,ej röstande,..
2132 Nordanstig,Moderaterna,14.6
2132 Nordanstig,Centerpartiet,9.4
2132 Nordanstig,Folkpartiet,3.4
2132 Nordanstig,Kristdemokraterna,3.7
2132 Nordanstig,Miljöpartiet,3.7
2132 Nordanstig,Socialdemokraterna,38.7
2132 Nordanstig,Vänsterpartiet,5.8
2132 Nordanstig,Sverigedemokraterna,18.2
2132 Nordanstig,övriga partier,2.7
2132 Nordanstig,ogiltiga valsedlar,..
2132 Nordanstig,ej röstande,..
2161 Ljusdal,Moderaterna,18.8
2161 Ljusdal,Centerpartiet,8.6
2161 Ljusdal,Folkpartiet,3.2
2161 Ljusdal,Kristdemokraterna,2.4
2161 Ljusdal,Miljöpartiet,4.9
2161 Ljusdal,Socialdemokraterna,36.5
2161 Ljusdal,Vänsterpartiet,5.6
2161 Ljusdal,Sverigedemokraterna,16.6
2161 Ljusdal,övriga partier,3.5
2161 Ljusdal,ogiltiga valsedlar,..
2161 Ljusdal,ej röstande,..
2180 Gävle,Moderaterna,21
2180 Gävle,Centerpartiet,4.3
2180 Gävle,Folkpartiet,5.1
2180 Gävle,Kristdemokraterna,3.2
2180 Gävle,Miljöpartiet,6.2
2180 Gävle,Socialdemokraterna,34.1
2180 Gävle,Vänsterpartiet,6.7
2180 Gävle,Sverigedemokraterna,15.8
2180 Gävle,övriga partier,3.6
2180 Gävle,ogiltiga valsedlar,..
2180 Gävle,ej röstande,..
2181 Sandviken,Moderaterna,15.5
2181 Sandviken,Centerpartiet,5.1
2181 Sandviken,Folkpartiet,3.7
2181 Sandviken,Kristdemokraterna,2.7
2181 Sandviken,Miljöpartiet,3.9
2181 Sandviken,Socialdemokraterna,43.7
2181 Sandviken,Vänsterpartiet,7.1
2181 Sandviken,Sverigedemokraterna,15.3
2181 Sandviken,övriga partier,2.9
2181 Sandviken,ogiltiga valsedlar,..
2181 Sandviken,ej röstande,..
2182 Söderhamn,Moderaterna,15
2182 Söderhamn,Centerpartiet,6.9
2182 Söderhamn,Folkpartiet,2.6
2182 Söderhamn,Kristdemokraterna,2.8
2182 Söderhamn,Miljöpartiet,4.1
2182 Söderhamn,Socialdemokraterna,43.6
2182 Söderhamn,Vänsterpartiet,6.2
2182 Söderhamn,Sverigedemokraterna,15.8
2182 Söderhamn,övriga partier,2.9
2182 Söderhamn,ogiltiga valsedlar,..
2182 Söderhamn,ej röstande,..
2183 Bollnäs,Moderaterna,15.2
2183 Bollnäs,Centerpartiet,8.4
2183 Bollnäs,Folkpartiet,3.1
2183 Bollnäs,Kristdemokraterna,3.2
2183 Bollnäs,Miljöpartiet,4.2
2183 Bollnäs,Socialdemokraterna,38.9
2183 Bollnäs,Vänsterpartiet,5.9
2183 Bollnäs,Sverigedemokraterna,18.6
2183 Bollnäs,övriga partier,2.6
2183 Bollnäs,ogiltiga valsedlar,..
2183 Bollnäs,ej röstande,..
2184 Hudiksvall,Moderaterna,16.2
2184 Hudiksvall,Centerpartiet,9.2
2184 Hudiksvall,Folkpartiet,2.8
2184 Hudiksvall,Kristdemokraterna,3.3
2184 Hudiksvall,Miljöpartiet,6
2184 Hudiksvall,Socialdemokraterna,38.4
2184 Hudiksvall,Vänsterpartiet,7
2184 Hudiksvall,Sverigedemokraterna,13.8
2184 Hudiksvall,övriga partier,3.4
2184 Hudiksvall,ogiltiga valsedlar,..
2184 Hudiksvall,ej röstande,..
2260 Ånge,Moderaterna,11.4
2260 Ånge,Centerpartiet,7.5
2260 Ånge,Folkpartiet,1.5
2260 Ånge,Kristdemokraterna,2.7
2260 Ånge,Miljöpartiet,1.9
2260 Ånge,Socialdemokraterna,49.7
2260 Ånge,Vänsterpartiet,5.8
2260 Ånge,Sverigedemokraterna,16.2
2260 Ånge,övriga partier,3.4
2260 Ånge,ogiltiga valsedlar,..
2260 Ånge,ej röstande,..
2262 Timrå,Moderaterna,13
2262 Timrå,Centerpartiet,4.8
2262 Timrå,Folkpartiet,3.5
2262 Timrå,Kristdemokraterna,2.6
2262 Timrå,Miljöpartiet,3
2262 Timrå,Socialdemokraterna,50.3
2262 Timrå,Vänsterpartiet,6.7
2262 Timrå,Sverigedemokraterna,13.9
2262 Timrå,övriga partier,2.2
2262 Timrå,ogiltiga valsedlar,..
2262 Timrå,ej röstande,..
2280 Härnösand,Moderaterna,15.5
2280 Härnösand,Centerpartiet,6.5
2280 Härnösand,Folkpartiet,3.3
2280 Härnösand,Kristdemokraterna,3.3
2280 Härnösand,Miljöpartiet,7
2280 Härnösand,Socialdemokraterna,43.2
2280 Härnösand,Vänsterpartiet,6.4
2280 Härnösand,Sverigedemokraterna,11
2280 Härnösand,övriga partier,3.9
2280 Härnösand,ogiltiga valsedlar,..
2280 Härnösand,ej röstande,..
2281 Sundsvall,Moderaterna,19.7
2281 Sundsvall,Centerpartiet,5.3
2281 Sundsvall,Folkpartiet,4.5
2281 Sundsvall,Kristdemokraterna,3.4
2281 Sundsvall,Miljöpartiet,5.1
2281 Sundsvall,Socialdemokraterna,41.2
2281 Sundsvall,Vänsterpartiet,5.6
2281 Sundsvall,Sverigedemokraterna,11.7
2281 Sundsvall,övriga partier,3.5
2281 Sundsvall,ogiltiga valsedlar,..
2281 Sundsvall,ej röstande,..
2282 Kramfors,Moderaterna,11.3
2282 Kramfors,Centerpartiet,9.5
2282 Kramfors,Folkpartiet,1.7
2282 Kramfors,Kristdemokraterna,2.4
2282 Kramfors,Miljöpartiet,3.3
2282 Kramfors,Socialdemokraterna,51.8
2282 Kramfors,Vänsterpartiet,7.5
2282 Kramfors,Sverigedemokraterna,9.7
2282 Kramfors,övriga partier,2.8
2282 Kramfors,ogiltiga valsedlar,..
2282 Kramfors,ej röstande,..
2283 Sollefteå,Moderaterna,10.5
2283 Sollefteå,Centerpartiet,6.5
2283 Sollefteå,Folkpartiet,2.1
2283 Sollefteå,Kristdemokraterna,2
2283 Sollefteå,Miljöpartiet,3.1
2283 Sollefteå,Socialdemokraterna,53.7
2283 Sollefteå,Vänsterpartiet,6.6
2283 Sollefteå,Sverigedemokraterna,12.8
2283 Sollefteå,övriga partier,2.7
2283 Sollefteå,ogiltiga valsedlar,..
2283 Sollefteå,ej röstande,..
2284 Örnsköldsvik,Moderaterna,14.9
2284 Örnsköldsvik,Centerpartiet,9
2284 Örnsköldsvik,Folkpartiet,2.8
2284 Örnsköldsvik,Kristdemokraterna,6.2
2284 Örnsköldsvik,Miljöpartiet,3.5
2284 Örnsköldsvik,Socialdemokraterna,49.9
2284 Örnsköldsvik,Vänsterpartiet,4.3
2284 Örnsköldsvik,Sverigedemokraterna,7
2284 Örnsköldsvik,övriga partier,2.4
2284 Örnsköldsvik,ogiltiga valsedlar,..
2284 Örnsköldsvik,ej röstande,..
2303 Ragunda,Moderaterna,9.4
2303 Ragunda,Centerpartiet,12.8
2303 Ragunda,Folkpartiet,1.2
2303 Ragunda,Kristdemokraterna,1.6
2303 Ragunda,Miljöpartiet,2.7
2303 Ragunda,Socialdemokraterna,48.4
2303 Ragunda,Vänsterpartiet,7.2
2303 Ragunda,Sverigedemokraterna,13.8
2303 Ragunda,övriga partier,2.8
2303 Ragunda,ogiltiga valsedlar,..
2303 Ragunda,ej röstande,..
2305 Bräcke,Moderaterna,13
2305 Bräcke,Centerpartiet,11.6
2305 Bräcke,Folkpartiet,2
2305 Bräcke,Kristdemokraterna,1.3
2305 Bräcke,Miljöpartiet,2.8
2305 Bräcke,Socialdemokraterna,47.4
2305 Bräcke,Vänsterpartiet,6.2
2305 Bräcke,Sverigedemokraterna,12.6
2305 Bräcke,övriga partier,3
2305 Bräcke,ogiltiga valsedlar,..
2305 Bräcke,ej röstande,..
2309 Krokom,Moderaterna,17.6
2309 Krokom,Centerpartiet,15.6
2309 Krokom,Folkpartiet,2.3
2309 Krokom,Kristdemokraterna,2.8
2309 Krokom,Miljöpartiet,4.7
2309 Krokom,Socialdemokraterna,37
2309 Krokom,Vänsterpartiet,6.6
2309 Krokom,Sverigedemokraterna,10.7
2309 Krokom,övriga partier,2.7
2309 Krokom,ogiltiga valsedlar,..
2309 Krokom,ej röstande,..
2313 Strömsund,Moderaterna,11.5
2313 Strömsund,Centerpartiet,10.2
2313 Strömsund,Folkpartiet,1.1
2313 Strömsund,Kristdemokraterna,2.1
2313 Strömsund,Miljöpartiet,2.2
2313 Strömsund,Socialdemokraterna,49.7
2313 Strömsund,Vänsterpartiet,7.2
2313 Strömsund,Sverigedemokraterna,14.1
2313 Strömsund,övriga partier,2
2313 Strömsund,ogiltiga valsedlar,..
2313 Strömsund,ej röstande,..
2321 Åre,Moderaterna,21.6
2321 Åre,Centerpartiet,13.7
2321 Åre,Folkpartiet,3.1
2321 Åre,Kristdemokraterna,4
2321 Åre,Miljöpartiet,8.8
2321 Åre,Socialdemokraterna,31.6
2321 Åre,Vänsterpartiet,4.9
2321 Åre,Sverigedemokraterna,9.4
2321 Åre,övriga partier,3
2321 Åre,ogiltiga valsedlar,..
2321 Åre,ej röstande,..
2326 Berg,Moderaterna,17
2326 Berg,Centerpartiet,15.6
2326 Berg,Folkpartiet,1.8
2326 Berg,Kristdemokraterna,1.7
2326 Berg,Miljöpartiet,3.8
2326 Berg,Socialdemokraterna,39
2326 Berg,Vänsterpartiet,4.5
2326 Berg,Sverigedemokraterna,14.1
2326 Berg,övriga partier,2.5
2326 Berg,ogiltiga valsedlar,..
2326 Berg,ej röstande,..
2361 Härjedalen,Moderaterna,17.1
2361 Härjedalen,Centerpartiet,10.5
2361 Härjedalen,Folkpartiet,2.1
2361 Härjedalen,Kristdemokraterna,1.9
2361 Härjedalen,Miljöpartiet,3
2361 Härjedalen,Socialdemokraterna,42.9
2361 Härjedalen,Vänsterpartiet,5.2
2361 Härjedalen,Sverigedemokraterna,15.2
2361 Härjedalen,övriga partier,2.2
2361 Härjedalen,ogiltiga valsedlar,..
2361 Härjedalen,ej röstande,..
2380 Östersund,Moderaterna,18.9
2380 Östersund,Centerpartiet,9.7
2380 Östersund,Folkpartiet,3.7
2380 Östersund,Kristdemokraterna,2.7
2380 Östersund,Miljöpartiet,7.3
2380 Östersund,Socialdemokraterna,37.9
2380 Östersund,Vänsterpartiet,6.6
2380 Östersund,Sverigedemokraterna,9.3
2380 Östersund,övriga partier,3.9
2380 Östersund,ogiltiga valsedlar,..
2380 Östersund,ej röstande,..
2401 Nordmaling,Moderaterna,13.6
2401 Nordmaling,Centerpartiet,11.3
2401 Nordmaling,Folkpartiet,5.1
2401 Nordmaling,Kristdemokraterna,4.6
2401 Nordmaling,Miljöpartiet,2.3
2401 Nordmaling,Socialdemokraterna,43
2401 Nordmaling,Vänsterpartiet,9.2
2401 Nordmaling,Sverigedemokraterna,9.3
2401 Nordmaling,övriga partier,1.6
2401 Nordmaling,ogiltiga valsedlar,..
2401 Nordmaling,ej röstande,..
2403 Bjurholm,Moderaterna,21
2403 Bjurholm,Centerpartiet,12.1
2403 Bjurholm,Folkpartiet,5.5
2403 Bjurholm,Kristdemokraterna,6.1
2403 Bjurholm,Miljöpartiet,1.7
2403 Bjurholm,Socialdemokraterna,37.1
2403 Bjurholm,Vänsterpartiet,4.9
2403 Bjurholm,Sverigedemokraterna,10.1
2403 Bjurholm,övriga partier,1.4
2403 Bjurholm,ogiltiga valsedlar,..
2403 Bjurholm,ej röstande,..
2404 Vindeln,Moderaterna,15.3
2404 Vindeln,Centerpartiet,11
2404 Vindeln,Folkpartiet,3.7
2404 Vindeln,Kristdemokraterna,6
2404 Vindeln,Miljöpartiet,3
2404 Vindeln,Socialdemokraterna,39.9
2404 Vindeln,Vänsterpartiet,7.9
2404 Vindeln,Sverigedemokraterna,9.7
2404 Vindeln,övriga partier,3.5
2404 Vindeln,ogiltiga valsedlar,..
2404 Vindeln,ej röstande,..
2409 Robertsfors,Moderaterna,11.1
2409 Robertsfors,Centerpartiet,16.8
2409 Robertsfors,Folkpartiet,2.9
2409 Robertsfors,Kristdemokraterna,4.6
2409 Robertsfors,Miljöpartiet,3.4
2409 Robertsfors,Socialdemokraterna,42.3
2409 Robertsfors,Vänsterpartiet,8.9
2409 Robertsfors,Sverigedemokraterna,6.8
2409 Robertsfors,övriga partier,3.1
2409 Robertsfors,ogiltiga valsedlar,..
2409 Robertsfors,ej röstande,..
2417 Norsjö,Moderaterna,8.6
2417 Norsjö,Centerpartiet,8.3
2417 Norsjö,Folkpartiet,3.6
2417 Norsjö,Kristdemokraterna,4.9
2417 Norsjö,Miljöpartiet,1.3
2417 Norsjö,Socialdemokraterna,50.2
2417 Norsjö,Vänsterpartiet,12.3
2417 Norsjö,Sverigedemokraterna,9.7
2417 Norsjö,övriga partier,1.1
2417 Norsjö,ogiltiga valsedlar,..
2417 Norsjö,ej röstande,..
2418 Malå,Moderaterna,8.6
2418 Malå,Centerpartiet,4.7
2418 Malå,Folkpartiet,4.6
2418 Malå,Kristdemokraterna,3
2418 Malå,Miljöpartiet,2.3
2418 Malå,Socialdemokraterna,50.8
2418 Malå,Vänsterpartiet,13
2418 Malå,Sverigedemokraterna,10.6
2418 Malå,övriga partier,2.4
2418 Malå,ogiltiga valsedlar,..
2418 Malå,ej röstande,..
2421 Storuman,Moderaterna,13.1
2421 Storuman,Centerpartiet,9.4
2421 Storuman,Folkpartiet,4
2421 Storuman,Kristdemokraterna,6.5
2421 Storuman,Miljöpartiet,3
2421 Storuman,Socialdemokraterna,40.4
2421 Storuman,Vänsterpartiet,10.2
2421 Storuman,Sverigedemokraterna,11.6
2421 Storuman,övriga partier,1.7
2421 Storuman,ogiltiga valsedlar,..
2421 Storuman,ej röstande,..
2422 Sorsele,Moderaterna,11.3
2422 Sorsele,Centerpartiet,9.6
2422 Sorsele,Folkpartiet,1.7
2422 Sorsele,Kristdemokraterna,5.9
2422 Sorsele,Miljöpartiet,3
2422 Sorsele,Socialdemokraterna,39.5
2422 Sorsele,Vänsterpartiet,13.5
2422 Sorsele,Sverigedemokraterna,13.2
2422 Sorsele,övriga partier,2.2
2422 Sorsele,ogiltiga valsedlar,..
2422 Sorsele,ej röstande,..
2425 Dorotea,Moderaterna,6.9
2425 Dorotea,Centerpartiet,10.9
2425 Dorotea,Folkpartiet,6.6
2425 Dorotea,Kristdemokraterna,2.7
2425 Dorotea,Miljöpartiet,1.6
2425 Dorotea,Socialdemokraterna,49.2
2425 Dorotea,Vänsterpartiet,10.7
2425 Dorotea,Sverigedemokraterna,9.6
2425 Dorotea,övriga partier,1.9
2425 Dorotea,ogiltiga valsedlar,..
2425 Dorotea,ej röstande,..
2460 Vännäs,Moderaterna,12.8
2460 Vännäs,Centerpartiet,10.6
2460 Vännäs,Folkpartiet,3.4
2460 Vännäs,Kristdemokraterna,4.7
2460 Vännäs,Miljöpartiet,4.3
2460 Vännäs,Socialdemokraterna,39.8
2460 Vännäs,Vänsterpartiet,12.3
2460 Vännäs,Sverigedemokraterna,8.5
2460 Vännäs,övriga partier,3.6
2460 Vännäs,ogiltiga valsedlar,..
2460 Vännäs,ej röstande,..
2462 Vilhelmina,Moderaterna,9
2462 Vilhelmina,Centerpartiet,8
2462 Vilhelmina,Folkpartiet,2.6
2462 Vilhelmina,Kristdemokraterna,5.5
2462 Vilhelmina,Miljöpartiet,2.5
2462 Vilhelmina,Socialdemokraterna,45.9
2462 Vilhelmina,Vänsterpartiet,11
2462 Vilhelmina,Sverigedemokraterna,12.7
2462 Vilhelmina,övriga partier,2.7
2462 Vilhelmina,ogiltiga valsedlar,..
2462 Vilhelmina,ej röstande,..
2463 Åsele,Moderaterna,11.7
2463 Åsele,Centerpartiet,10.6
2463 Åsele,Folkpartiet,5.2
2463 Åsele,Kristdemokraterna,3.4
2463 Åsele,Miljöpartiet,1.9
2463 Åsele,Socialdemokraterna,44.8
2463 Åsele,Vänsterpartiet,9.1
2463 Åsele,Sverigedemokraterna,10.9
2463 Åsele,övriga partier,2.4
2463 Åsele,ogiltiga valsedlar,..
2463 Åsele,ej röstande,..
2480 Umeå,Moderaterna,16.5
2480 Umeå,Centerpartiet,5.5
2480 Umeå,Folkpartiet,4.9
2480 Umeå,Kristdemokraterna,3.8
2480 Umeå,Miljöpartiet,8.1
2480 Umeå,Socialdemokraterna,36.2
2480 Umeå,Vänsterpartiet,12.3
2480 Umeå,Sverigedemokraterna,5.7
2480 Umeå,övriga partier,7
2480 Umeå,ogiltiga valsedlar,..
2480 Umeå,ej röstande,..
2481 Lycksele,Moderaterna,14.1
2481 Lycksele,Centerpartiet,4.1
2481 Lycksele,Folkpartiet,3.7
2481 Lycksele,Kristdemokraterna,7.2
2481 Lycksele,Miljöpartiet,2.3
2481 Lycksele,Socialdemokraterna,46
2481 Lycksele,Vänsterpartiet,10.3
2481 Lycksele,Sverigedemokraterna,10.5
2481 Lycksele,övriga partier,1.7
2481 Lycksele,ogiltiga valsedlar,..
2481 Lycksele,ej röstande,..
2482 Skellefteå,Moderaterna,10.7
2482 Skellefteå,Centerpartiet,5.8
2482 Skellefteå,Folkpartiet,3.8
2482 Skellefteå,Kristdemokraterna,4
2482 Skellefteå,Miljöpartiet,5.3
2482 Skellefteå,Socialdemokraterna,50.2
2482 Skellefteå,Vänsterpartiet,9.3
2482 Skellefteå,Sverigedemokraterna,7.8
2482 Skellefteå,övriga partier,3.1
2482 Skellefteå,ogiltiga valsedlar,..
2482 Skellefteå,ej röstande,..
2505 Arvidsjaur,Moderaterna,10.1
2505 Arvidsjaur,Centerpartiet,6.2
2505 Arvidsjaur,Folkpartiet,3.1
2505 Arvidsjaur,Kristdemokraterna,1.8
2505 Arvidsjaur,Miljöpartiet,1.6
2505 Arvidsjaur,Socialdemokraterna,52.1
2505 Arvidsjaur,Vänsterpartiet,10.2
2505 Arvidsjaur,Sverigedemokraterna,13.1
2505 Arvidsjaur,övriga partier,1.8
2505 Arvidsjaur,ogiltiga valsedlar,..
2505 Arvidsjaur,ej röstande,..
2506 Arjeplog,Moderaterna,9.8
2506 Arjeplog,Centerpartiet,6.9
2506 Arjeplog,Folkpartiet,3.3
2506 Arjeplog,Kristdemokraterna,3.5
2506 Arjeplog,Miljöpartiet,3.5
2506 Arjeplog,Socialdemokraterna,44.2
2506 Arjeplog,Vänsterpartiet,12
2506 Arjeplog,Sverigedemokraterna,14.7
2506 Arjeplog,övriga partier,2.2
2506 Arjeplog,ogiltiga valsedlar,..
2506 Arjeplog,ej röstande,..
2510 Jokkmokk,Moderaterna,9.1
2510 Jokkmokk,Centerpartiet,2.4
2510 Jokkmokk,Folkpartiet,3.2
2510 Jokkmokk,Kristdemokraterna,1.3
2510 Jokkmokk,Miljöpartiet,9.5
2510 Jokkmokk,Socialdemokraterna,48.5
2510 Jokkmokk,Vänsterpartiet,9.7
2510 Jokkmokk,Sverigedemokraterna,12.8
2510 Jokkmokk,övriga partier,3.6
2510 Jokkmokk,ogiltiga valsedlar,..
2510 Jokkmokk,ej röstande,..
2513 Överkalix,Moderaterna,8.1
2513 Överkalix,Centerpartiet,8.9
2513 Överkalix,Folkpartiet,1.8
2513 Överkalix,Kristdemokraterna,1.1
2513 Överkalix,Miljöpartiet,2.2
2513 Överkalix,Socialdemokraterna,52.5
2513 Överkalix,Vänsterpartiet,10.5
2513 Överkalix,Sverigedemokraterna,13
2513 Överkalix,övriga partier,1.9
2513 Överkalix,ogiltiga valsedlar,..
2513 Överkalix,ej röstande,..
2514 Kalix,Moderaterna,11.5
2514 Kalix,Centerpartiet,4.7
2514 Kalix,Folkpartiet,2.4
2514 Kalix,Kristdemokraterna,2.1
2514 Kalix,Miljöpartiet,4.1
2514 Kalix,Socialdemokraterna,55.7
2514 Kalix,Vänsterpartiet,6.3
2514 Kalix,Sverigedemokraterna,11.5
2514 Kalix,övriga partier,1.6
2514 Kalix,ogiltiga valsedlar,..
2514 Kalix,ej röstande,..
2518 Övertorneå,Moderaterna,10.6
2518 Övertorneå,Centerpartiet,11.1
2518 Övertorneå,Folkpartiet,2.2
2518 Övertorneå,Kristdemokraterna,3.6
2518 Övertorneå,Miljöpartiet,2.8
2518 Övertorneå,Socialdemokraterna,47.2
2518 Övertorneå,Vänsterpartiet,10.1
2518 Övertorneå,Sverigedemokraterna,11
2518 Övertorneå,övriga partier,1.5
2518 Övertorneå,ogiltiga valsedlar,..
2518 Övertorneå,ej röstande,..
2521 Pajala,Moderaterna,9.5
2521 Pajala,Centerpartiet,3.3
2521 Pajala,Folkpartiet,1.6
2521 Pajala,Kristdemokraterna,5.3
2521 Pajala,Miljöpartiet,2.3
2521 Pajala,Socialdemokraterna,46.2
2521 Pajala,Vänsterpartiet,17.9
2521 Pajala,Sverigedemokraterna,11.4
2521 Pajala,övriga partier,2.6
2521 Pajala,ogiltiga valsedlar,..
2521 Pajala,ej röstande,..
2523 Gällivare,Moderaterna,10.8
2523 Gällivare,Centerpartiet,1.8
2523 Gällivare,Folkpartiet,1.4
2523 Gällivare,Kristdemokraterna,2.3
2523 Gällivare,Miljöpartiet,4.2
2523 Gällivare,Socialdemokraterna,50.5
2523 Gällivare,Vänsterpartiet,11.6
2523 Gällivare,Sverigedemokraterna,15.2
2523 Gällivare,övriga partier,2.2
2523 Gällivare,ogiltiga valsedlar,..
2523 Gällivare,ej röstande,..
2560 Älvsbyn,Moderaterna,8.1
2560 Älvsbyn,Centerpartiet,6.1
2560 Älvsbyn,Folkpartiet,2.7
2560 Älvsbyn,Kristdemokraterna,3.2
2560 Älvsbyn,Miljöpartiet,2.2
2560 Älvsbyn,Socialdemokraterna,53.5
2560 Älvsbyn,Vänsterpartiet,9.2
2560 Älvsbyn,Sverigedemokraterna,12.8
2560 Älvsbyn,övriga partier,2.3
2560 Älvsbyn,ogiltiga valsedlar,..
2560 Älvsbyn,ej röstande,..
2580 Luleå,Moderaterna,15.9
2580 Luleå,Centerpartiet,4.6
2580 Luleå,Folkpartiet,4.4
2580 Luleå,Kristdemokraterna,3.2
2580 Luleå,Miljöpartiet,6.6
2580 Luleå,Socialdemokraterna,44.7
2580 Luleå,Vänsterpartiet,7.5
2580 Luleå,Sverigedemokraterna,8.8
2580 Luleå,övriga partier,4.2
2580 Luleå,ogiltiga valsedlar,..
2580 Luleå,ej röstande,..
2581 Piteå,Moderaterna,11.6
2581 Piteå,Centerpartiet,5
2581 Piteå,Folkpartiet,2.9
2581 Piteå,Kristdemokraterna,3.5
2581 Piteå,Miljöpartiet,4.6
2581 Piteå,Socialdemokraterna,53.6
2581 Piteå,Vänsterpartiet,8
2581 Piteå,Sverigedemokraterna,7.6
2581 Piteå,övriga partier,3.2
2581 Piteå,ogiltiga valsedlar,..
2581 Piteå,ej röstande,..
2582 Boden,Moderaterna,15.4
2582 Boden,Centerpartiet,3.7
2582 Boden,Folkpartiet,4.1
2582 Boden,Kristdemokraterna,2.8
2582 Boden,Miljöpartiet,3.6
2582 Boden,Socialdemokraterna,46.5
2582 Boden,Vänsterpartiet,6.6
2582 Boden,Sverigedemokraterna,14.7
2582 Boden,övriga partier,2.6
2582 Boden,ogiltiga valsedlar,..
2582 Boden,ej röstande,..
2583 Haparanda,Moderaterna,13.3
2583 Haparanda,Centerpartiet,8.4
2583 Haparanda,Folkpartiet,1.8
2583 Haparanda,Kristdemokraterna,2.7
2583 Haparanda,Miljöpartiet,2.9
2583 Haparanda,Socialdemokraterna,50.3
2583 Haparanda,Vänsterpartiet,4.8
2583 Haparanda,Sverigedemokraterna,13.5
2583 Haparanda,övriga partier,2.3
2583 Haparanda,ogiltiga valsedlar,..
2583 Haparanda,ej röstande,..
2584 Kiruna,Moderaterna,10.3
2584 Kiruna,Centerpartiet,2.9
2584 Kiruna,Folkpartiet,2.3
2584 Kiruna,Kristdemokraterna,3.4
2584 Kiruna,Miljöpartiet,5.2
2584 Kiruna,Socialdemokraterna,47.4
2584 Kiruna,Vänsterpartiet,11.6
2584 Kiruna,Sverigedemokraterna,13.2
2584 Kiruna,övriga partier,3.7
2584 Kiruna,ogiltiga valsedlar,..
2584 Kiruna,ej röstande,..
